,Area,Mean,Min,Max,X,Y,XM,YM,Perim.,Major,Minor,Angle,Feret,FeretX,FeretY,FeretAngle,MinFeret
202,688.3,93.604,51,129,913.458,269.715,913.647,269.709,103.521,35.327,24.808,140.589,36.104,898.97,259.246,141.934,24.963
203,492.497,72.205,53,122,945.414,268.656,945.136,268.633,87.105,32.58,19.247,153.849,34.178,930.991,261.814,151.252,20.445
204,1133.796,81.701,49,129,965.078,247.17,964.931,246.938,125.371,41.2,35.039,151.143,41.902,946.744,237.842,151.969,34.57
205,1302.565,87.968,51,129,991.262,280.269,991.181,280.1,134.595,46.01,36.046,142.431,46.372,976.881,263.355,129.155,36.247
206,544.101,76.306,50,125,956.338,293.608,956.358,293.676,96.566,33.832,20.477,149.494,35.389,939.895,285.958,154.799,21.663
207,1303.357,80.192,52,127,912.795,305.719,912.603,305.816,136.38,47.88,34.66,137.235,49.46,896.231,287.328,132.194,34.651
208,467.927,82.843,55,126,946.743,329.288,946.718,329.214,81.469,27.493,21.67,134.989,27.609,938.696,318.664,125.662,21.193
209,1222.491,83.031,33,129,993.793,319.383,993.455,319.138,131.404,46.944,33.157,149.253,47.419,971.573,310.444,157.046,33.745
210,1225.657,74.905,49,125,904.945,342.921,904.622,342.801,133.588,48.134,32.421,140.664,49.131,884.587,330.136,149.413,33.235
211,442.271,73.93,47,122,942.479,352.806,942.603,353.071,82.648,27.387,20.561,146.428,28.305,934.415,340.068,123.402,20.829
212,861.819,86.856,44,130,974.003,344.475,974.052,344.325,111.857,37.121,29.56,120.767,38.983,963.867,327.054,117.466,30.238
213,1200.735,88.219,53,130,818.454,324.17,818.383,324.234,136.984,43.401,35.226,179.072,44.161,798.286,316.266,156.218,37.327
214,1627.965,95.267,58,132,819.869,362.784,819.546,362.658,155.411,53.802,38.526,167.186,54.711,793.662,355.65,164.572,37.877
215,1072.399,82.622,53,128,864.528,321.179,864.501,321.192,121.937,40.502,33.712,122.755,41.359,853.765,302.568,117.626,34.743
216,1354.228,86.767,55,129,874.02,364.611,873.723,364.503,149.504,51.373,33.563,139.203,54.424,855.82,345.718,137.678,35.401
217,299.245,75.161,55,122,875.716,394.999,875.51,394.918,69.016,21.31,17.88,125.26,23.698,871.573,384.588,113.416,17.841
218,1309.074,90.681,54,131,835.802,400.292,836.111,400.612,140.296,49.461,33.699,158.891,51.392,810.786,391.609,162.35,34.958
219,1109.812,80.981,51,127,902.369,413.221,902.581,413.403,126.405,44.842,31.512,127.639,45.312,890.58,393.663,120.927,31.734
220,1237.884,97.709,61,131,807.422,285.872,807.386,285.922,132.258,40.789,38.641,112.152,43.388,793.32,269.862,139.963,38.038
221,998.394,84.171,57,121,846.826,281.674,846.44,281.29,122.311,38.68,32.864,146.077,41.176,828.251,271.746,139.554,32.771
222,297.838,77.187,56,121,874.534,295.649,874.539,295.629,66.942,23.443,16.176,119.063,25.122,869.347,284.246,117.613,16.956
223,1051.23,91.683,60,131,831.231,247.346,831.165,247.31,121.927,37.632,35.567,37.495,38.881,812.155,248.629,5.56,35.393
224,924.33,91.602,57,129,860.858,222.975,860.91,223.048,114.903,36.51,32.235,13.12,37.797,844.005,216.438,162.058,32.564
225,697.858,87.088,51,129,894.764,220.897,894.587,220.647,101.389,32.66,27.206,119.537,34.089,888.868,204.794,112.443,28.357
226,1010.943,77.237,51,126,877.243,253.119,877.039,253.008,119.282,39.068,32.947,158.77,40.701,857.703,247.773,165.379,33.691
227,734.949,83.255,49,129,916.986,200.355,916.841,200.043,102.56,33.966,27.55,162.471,34.417,904.963,188.356,137.42,27.849
228,1015.136,86.807,51,130,930.308,231.483,930.307,231.431,118.865,36.049,35.855,36.333,38.301,913.011,221.575,140.26,35.788
229,976.902,84.535,52,129,952.991,200.547,952.874,200.29,117.886,37.853,32.86,114.937,39.266,947.6,182.363,107.25,33.999
230,943.418,88.802,53,131,996.912,196.935,996.938,196.906,117.582,41.114,29.216,160.633,40.441,982.532,181.849,135.343,29.441
231,860.968,81.387,52,127,1030.073,214.944,1030.168,214.979,111.162,36.483,30.047,173.236,38.753,1010.614,215.41,176.961,31.078
232,746.384,84.243,49,129,983.487,221.703,983.483,221.851,108.645,37.23,25.526,157.014,38.933,965.58,217.465,170.123,25.151
233,1394.368,89.867,51,131,1012.789,246.402,1012.718,246.348,142.38,45.075,39.387,172.82,48.421,988.696,244.691,175.741,39.75
234,181.377,80.561,57,118,957.479,468.162,957.473,468.15,54.35,20.096,11.491,145.03,20.754,948.285,463.869,146.441,11.658
235,1425.975,83.16,50,128,960.852,439.05,960.947,439.319,145.847,48.43,37.489,124.081,51.485,948.456,416.095,124.43,38.967
236,1117.729,90.816,51,130,983.734,408.236,983.562,408.121,126.723,43.594,32.646,159.156,44.469,964.724,398.287,147.901,33.56
237,1302.917,82.95,51,128,988.349,481.356,988.452,481.578,136.714,48.87,33.946,134.018,49.765,970.374,465.239,134.582,34.985
238,1082.808,75.03,52,127,928.989,378.906,928.58,378.684,126.884,44.702,30.841,151.969,47.434,908.046,367.465,151.307,31.92
239,564.391,75.597,54,126,964.807,380.163,964.823,380.156,89.738,29.659,24.229,150.805,31.325,951.025,372.773,159.187,24.656
240,757.496,85.355,53,128,1326.835,529.425,1326.813,529.386,107.015,37.997,25.383,147.827,37.469,1315.408,515.238,129.437,24.874
241,1030.91,90.714,54,127,1343.364,506.049,1343.492,506.106,120.68,41.995,31.256,146.443,41.747,1326.366,493.834,143.506,30.752
242,1101.69,90.425,54,128,1396.632,498.237,1396.689,498.319,123.687,40.075,35.002,127.025,40.569,1385.784,481.163,125.032,34.383
243,743.862,88.784,55,128,1376.296,524.019,1376.348,524.048,102.246,33.685,28.116,126.813,35.316,1369.346,507.875,114.95,27.68
244,254.063,81.787,56,125,1306.57,506.661,1306.587,506.674,59.12,18.984,17.039,66.949,19.316,1304.962,496.917,102.804,16.909
245,885.246,83.857,31,126,1397.821,315.749,1397.835,315.695,109.358,36.213,31.125,131.139,36.551,1383.558,304.28,139.37,31.119
246,637.605,64.628,38,112,1429.818,315.717,1429.958,315.722,92.495,29.395,27.618,73.371,29.828,1426.88,330.65,77.4,27.74
247,843.376,73.206,41,125,1461.338,310.636,1461.48,310.62,107.229,34.63,31.008,149.937,35.493,1444.346,305.307,163.751,30.862
248,635.904,77.584,53,124,1448.652,337.766,1448.705,337.861,92.855,29.871,27.105,13.049,30.177,1436.298,346.574,35.764,27.251
249,1026.63,75.17,33,123,1414.958,350.775,1415.25,350.994,118.647,39.892,32.767,136.967,40.354,1398.455,339.554,149.954,33.349
250,887.093,80.298,40,125,1375.706,342.948,1375.708,342.914,109.617,36.066,31.317,144.834,36.38,1360.27,333.39,146.908,31.42
251,1557.068,81.873,42,128,1007.208,446.702,1007.457,446.869,152.16,53.761,36.877,136.849,55.124,984.929,429.108,139.283,37.945
252,1047.535,82.946,51,128,1033.821,416.557,1034.019,416.796,126.338,42.283,31.544,137.089,44.708,1013.696,405.478,150.391,33.025
253,1237.004,84.512,51,127,1077.215,427.892,1077.348,428.091,134.467,45.269,34.792,141.093,47.793,1054.449,418.15,154.537,36.302
254,1238.236,85.801,51,126,1055.052,457.985,1055.107,457.901,134.891,45.551,34.611,125.976,46.11,1042.977,437.67,120.088,35.034
255,1284.064,89.23,53,129,1033.779,489.82,1033.958,490.026,135.161,44.815,36.481,138.6,45.718,1012.326,481.506,153.051,36.642
256,353.078,84.609,57,125,1017.979,513.868,1017.956,513.886,72.729,24.619,18.261,160.468,25.273,1008.045,506.506,152.567,18.789
257,407.409,72.533,53,116,1070.3,491.841,1070.2,491.88,75.019,24.057,21.563,138.454,24.984,1062.84,481.163,124.67,22.083
258,1130.19,88.004,54,129,1061.08,524.028,1061.203,524.276,126.175,41.475,34.696,122.273,42.678,1041.778,513.355,144.142,34.184
259,1192.525,97.713,59,131,1070.695,564.878,1070.706,564.969,128.364,40.659,37.344,122.589,42.356,1052.223,554.279,152.295,37.244
260,358.238,77.993,54,123,1088.656,537.87,1088.653,538.266,73.881,24.305,18.766,98.512,25.761,1085.1,524.656,102.281,19.815
261,898.411,83.278,44,127,1096.228,509.394,1096.041,509.02,112.695,35.476,32.244,131.077,36.298,1092.463,491.951,103.643,32.129
262,1379.971,82.442,50,126,1099.492,469.235,1099.621,469.474,139.901,45.017,39.03,138.83,47.555,1080.819,453.937,144.822,40.464
263,305.08,78.254,55,122,1111.201,439.002,1111.237,438.923,65.518,21.785,17.831,123.575,22.843,1104.62,429.451,123.69,18.058
264,879.44,85.625,51,129,1032.57,546.578,1032.836,546.839,109.928,36.081,31.034,99.037,37.293,1026.025,529.279,116.447,30.993
265,269.661,74.168,52,117,1223.581,341.483,1223.612,341.481,61.816,19.64,17.482,22.148,20.451,1214.894,346.232,25.278,17.711
266,1044.017,84.255,51,124,1235.762,369.901,1235.836,370.031,120.825,41.03,32.398,133.231,40.603,1219.86,357.876,140.133,31.763
267,960.922,77.163,55,115,1213.565,394.869,1213.546,394.801,116.15,39.553,30.933,112.809,39.779,1205.134,376.711,112.259,31.218
268,1141.683,85.416,53,125,1167.95,396.44,1168.144,396.75,126.647,40.997,35.457,130.012,41.59,1153.935,380.136,129.655,35.889
269,234.711,75.039,55,118,1190.737,416.944,1190.795,416.978,56.751,18.336,16.298,176.498,19.327,1180.819,415.752,172.875,16.438
270,1080.14,87.858,49,124,1191.764,361.299,1191.942,361.545,121.728,40.517,33.943,159.352,41.31,1173.97,350.513,155.772,33.456
271,1103.596,85.109,45,126,1147.158,359.525,1147.155,359.61,124.676,40.411,34.771,163.54,40.773,1127.052,360.615,5.543,34.753
272,791.977,73.533,48,124,1142.627,326.068,1142.701,325.965,104.611,35.912,28.079,162.37,36.496,1125.34,318.492,161.395,27.594
273,196.154,69.744,52,113,1169.203,323.775,1169.276,323.848,52.356,17.699,14.111,150.458,18.231,1160.271,320.547,151.991,14.216
274,954.999,81.362,48,125,1197.193,326.066,1197.085,326.077,115.959,38.432,31.639,146.615,39.113,1184.928,310.787,134.113,31.732
275,223.247,70.846,50,115,1230.243,320.374,1230.311,320.41,56.461,17.456,16.284,145.005,18.348,1221.743,316.78,157.504,16.799
276,1201.145,83.049,43,127,1076.622,294.068,1076.491,294.162,129.556,43.038,35.535,116.398,43.859,1067.977,273.458,119.467,36.278
277,416.146,76.268,49,122,1106.772,291.326,1106.688,291.224,77.208,23.744,22.315,85.351,24.815,1105.305,303.424,73.566,22.218
278,242.979,63.648,52,95,1127.525,282.633,1127.438,282.561,58.659,21.24,14.565,139.833,21.489,1120.716,274.314,130.799,14.56
279,274.997,69.241,49,116,1124.486,303.803,1124.535,303.904,63.152,21.645,16.176,90.624,22.549,1121.915,314.383,80.824,16.438
280,972.445,80.843,48,127,1105.035,323.247,1104.848,323.159,117.121,38.196,32.416,144.031,39.303,1086.47,318.664,158.801,32.916
281,1023.991,90.975,49,126,1163.112,297.714,1163.202,297.833,119.066,38.992,33.437,158.641,40.18,1143.833,290.068,156.385,33.701
282,1303.591,89.586,44,128,1100.254,361.869,1100.258,362.111,135.047,46.417,35.758,131.407,47.41,1089.894,339.725,115.454,35.556
283,265.41,69.827,53,118,1128.819,379.811,1128.831,379.805,62.559,21.81,15.494,135.475,23.18,1123.114,369.52,122.634,15.686
284,393.071,75.154,52,122,1118.758,394.16,1118.563,393.98,76.591,27.281,18.345,143.229,27.982,1106.333,388.526,158.459,18.303
285,323.611,73.676,52,120,1092.378,390.285,1092.372,390.254,70.673,26.834,15.355,140.384,28.157,1083.045,379.451,131.055,15.86
286,260.542,73.407,52,120,1311.847,227.003,1311.87,226.949,59.802,19.304,17.184,21.344,20.293,1302.565,230.993,31.544,17.294
287,720.992,81.453,45,127,1336.038,244.093,1336.101,243.937,98.958,31.449,29.19,167.032,31.983,1319.688,241.609,167.005,29.452
288,248.345,71.986,53,118,1359.774,231.66,1359.761,231.63,60,21.256,14.876,173.982,21.554,1349.825,228.082,165.743,15.541
289,770.544,79.082,48,124,1316.318,267.479,1316.432,267.493,102.316,33.611,29.189,123.743,34.158,1306.846,252.739,125.204,29.323
290,904.099,84.119,52,124,1348.766,289.197,1348.816,289.116,110.497,37.645,30.579,146.17,38.389,1332.531,278.938,147.94,30.894
291,338.359,62.95,48,100,1368.234,314.646,1368.324,314.705,67.366,22.394,19.238,120.551,22.668,1363.181,304.28,115.984,19.421
292,209.407,74.866,52,117,1312.875,315.716,1312.881,315.734,53.23,16.452,16.207,94.775,17.336,1304.62,318.321,20.225,16.104
293,968.516,83.753,32,124,1294.654,293.443,1294.747,293.429,115.802,37.421,32.953,152.051,38.598,1275.339,288.013,164.299,32.934
294,1019.681,87.51,47,125,1272.494,263.503,1272.439,263.393,117.968,39.191,33.127,137.772,39.55,1255.99,252.397,150.994,33.734
295,851.527,79.013,34,122,1251.104,305.093,1251.202,305.065,107.554,35.374,30.649,154.931,36.575,1233.387,298.629,159.444,31.019
296,861.35,79.415,45,123,1282.196,324.297,1282.32,324.299,108.862,35.125,31.223,169.384,36.681,1264.894,319.691,167.326,31.336
297,762.188,70.981,34,119,1251.501,338.785,1251.375,338.638,103.683,34.994,27.732,117.077,36.692,1242.634,322.088,115.13,27.972
298,1168.541,77.051,33,123,1287.238,359.861,1287.484,359.926,126.831,41.817,35.58,132.006,43.059,1271.572,344.691,140.486,36.365
299,1013.875,85.976,52,126,1339.203,381.728,1339.234,381.815,117.505,39.053,33.055,129.473,39.768,1324.312,367.807,128.005,33.418
300,187.094,73.798,55,117,1354.809,360.127,1354.815,360.115,50.2,16.226,14.681,123.807,16.7,1350.339,352.91,118.142,14.729
301,1060.29,76.109,48,121,1321.368,346.485,1321.091,346.232,121.687,41.702,32.373,138.278,42.14,1304.277,334.417,144.76,32.328
302,893.514,78.265,49,121,1341.166,320.619,1341.197,320.745,110.391,36.827,30.892,141.844,37.629,1327.051,308.39,139.059,31.197
303,1011.911,81.899,49,124,1238.654,270.846,1238.629,270.743,118.609,38.583,33.393,131.924,39.337,1227.737,254.965,130.764,33.758
304,850.765,94.344,55,130,1047.354,186.892,1047.318,186.783,107.333,33.222,32.606,36.316,34.833,1030.99,194.349,20.127,32.498
305,972.944,89.906,59,130,1092.698,177.793,1092.737,177.669,116.669,37.716,32.845,154.908,39.364,1073.799,170.034,154.215,32.754
306,1011.031,80.777,51,125,1082.616,210.724,1082.428,210.533,118.397,40.386,31.874,141.664,40.759,1064.723,200.171,142.167,32.123
307,1118.432,88.088,46,128,1061.293,238.128,1061.529,238.283,124.052,39.839,35.744,129.805,40.74,1051.538,220.719,116.996,35.682
308,1210.616,90.006,50,129,1096.044,260.92,1096.067,260.999,130.383,43.756,35.228,135.68,44.281,1083.901,241.78,126.826,35.234
309,1119.136,78.482,51,126,1118.929,233.639,1119.081,233.729,126.203,43.613,32.672,138.289,43.195,1102.908,219.691,144.357,33.139
310,63.86,78.377,62,108,1135.941,221.145,1135.96,221.25,30.371,9.936,8.184,121.983,10.402,1132.703,216.609,122.905,8.873
311,138.1,71.16,58,105,1145.346,225.941,1145.33,225.982,45.14,15.82,11.114,52.547,16.028,1138.524,230.65,49.332,11.26
312,738.467,86.553,59,129,1132.359,169.475,1132.426,169.368,101.214,33.875,27.756,174.637,34.241,1115.237,166.267,171.951,27.417
313,226.325,76.663,62,114,1155.212,180.192,1155.206,180.041,55.874,18.209,15.826,80.2,18.414,1149.655,172.431,120.141,15.925
314,895.332,86.11,53,129,1127.86,199.219,1127.869,199.074,110.542,35.98,31.684,0.837,36.723,1109.757,204.28,17.083,31.752
315,1255.946,90.327,54,128,1168.378,209.643,1168.389,209.62,130.605,44.011,36.334,150.321,45.221,1150.511,195.719,141.611,36.73
316,890.172,79.342,46,124,1143.94,266.71,1144.04,266.613,111.733,37.876,29.924,141.774,38.599,1127.737,256.164,154.231,29.05
317,244.211,67.586,52,112,1187.52,271.974,1187.469,272.059,58.928,18.997,16.368,30.805,19.899,1178.079,275.684,15.471,16.456
318,719.174,71.51,50,119,1207.703,253.975,1207.792,253.865,98.443,31.038,29.502,158.765,32.01,1195.545,243.321,131.964,28.938
319,1092.806,83.524,49,126,1170.974,247.774,1171.056,247.76,122.644,40.851,34.061,139.574,41.397,1154.62,234.075,141.044,34.132
320,908.409,83.266,49,125,1215.009,222.517,1215.068,222.437,111.392,34.471,33.554,27.221,36.151,1199.654,233.047,27.657,33.219
321,1226.039,81.658,46,124,1210.378,294.331,1210.33,294.182,131.37,43.876,35.579,135.094,44.661,1202.223,273.801,118.137,35.9
322,594.034,79.834,42,124,1287.421,236.923,1287.502,236.871,95.809,33.179,22.796,111.003,35.234,1280.134,221.917,111.077,24.486
323,862.669,89.779,52,130,1299.698,203.954,1299.676,203.721,108.576,34.466,31.868,10.103,35.362,1283.216,197.602,160.775,32.334
324,776.76,81.149,49,128,1336.216,212.546,1336.177,212.177,103.596,34.487,28.677,147.379,35.73,1322.428,202.054,144.558,29.105
325,817.222,91.856,59,129,1220.659,189.557,1220.685,189.503,107.382,34.368,30.276,155.388,35.012,1206.161,180.479,151.68,29.762
326,840.385,88.687,60,128,1260.798,196.112,1260.948,196.238,109.289,37.388,28.619,148.078,38.563,1244.175,185.445,146.592,28.906
327,707.857,75.947,47,124,1245.402,236.644,1245.42,236.847,99.302,32.072,28.101,122.8,32.482,1234.757,224.486,137.564,27.865
328,250.075,66.071,51,105,1264.322,223.116,1264.371,223.138,58.377,18.138,17.555,160.335,18.84,1254.962,221.746,172.164,17.678
329,1041.935,91.797,58,129,1186.733,178.257,1186.707,178.147,119.638,38.305,34.633,142.777,39.88,1172.771,164.897,129.774,34.83
330,303.204,64.537,45,114,1382.538,291.64,1382.616,291.693,64.805,21.148,18.254,30.32,21.972,1372.599,294.862,21.967,18.63
331,1294.092,89.312,45,130,1372.405,260.797,1372.646,260.969,138.68,43.708,37.698,153.128,46.46,1350.51,253.595,161.298,38.296
332,227.762,70.807,55,115,1365.423,217.257,1365.436,217.058,55.727,19.69,14.728,151.479,20.142,1356.332,212.671,154.306,14.98
333,914.801,84.398,49,130,1397.116,233.401,1397.261,233.223,110.759,36.434,31.969,156.269,37.436,1379.62,226.541,156.836,32.588
334,53.891,80.527,69,102,1262.063,375.192,1262.024,375.182,38.271,9.03,7.599,99.508,11.104,1260.956,370.718,107.038,8.233
335,745.27,79.581,55,120,1240.378,418.501,1240.309,418.642,100.971,31.837,29.805,89.769,33.145,1237.668,402.396,101.02,29.566
336,1189.036,83.124,48,125,1274.698,408.048,1274.65,408.112,128.516,45.177,33.511,122.592,46.369,1262.668,388.355,118.931,34.133
337,1606.912,88.435,51,130,1008.788,376.9,1008.802,376.894,153.773,55.49,36.871,138.813,56.61,987.84,358.903,139.662,37.05
338,1347.69,87.539,53,128,1059.36,390.195,1059.384,390.172,138.433,47.441,36.17,150.58,50.686,1037.84,376.54,149.103,36.939
339,1445.474,84.743,49,129,1036.562,351.687,1036.332,351.716,148.951,53.882,34.157,140.807,55.918,1016.436,333.218,141.34,34.762
340,284.292,75.37,55,121,1101.253,414.549,1101.356,414.535,62.588,20.811,17.393,121.125,21.527,1094.175,406.335,121.667,17.216
341,933.39,85.648,54,125,1140.221,424.23,1140.039,423.903,113.93,38.921,30.534,124.408,39.518,1128.935,407.704,124.585,31.587
342,1160.449,77.272,47,123,1153.098,471.177,1153.045,471.114,128.116,44.333,33.328,122.841,44.747,1136.812,455.649,129.721,33.497
343,1055.129,80.823,50,124,1244.334,478.941,1244.279,478.787,119.717,37.146,36.166,163.847,37.854,1227.565,488.355,28.652,35.645
344,604.384,80.016,53,124,1279.463,479.039,1279.446,479.153,91.604,28.696,26.816,142.408,29.865,1269.688,466.78,130.815,26.819
345,256.789,71.478,58,103,1287.109,501.985,1287.142,502.022,59.767,20.257,16.141,153.049,20.605,1277.565,497.259,158.552,16.314
346,1081.957,85.583,55,126,1251.74,515.464,1251.903,515.613,120.586,39.446,34.924,164.047,40.569,1235.956,502.738,144.968,34.76
347,1012.438,86.576,55,126,1287.689,530.758,1287.762,530.818,117.752,38.514,33.47,104.073,40.074,1281.675,511.643,109.209,33.523
348,1081.049,82.606,40,127,1044.08,270.584,1044.043,270.421,123.056,39.661,34.705,168.785,41.115,1024.484,275.342,13.978,34.066
349,1075.741,88.589,49,131,1030.126,301.936,1030.249,302.018,124.719,40.691,33.66,148.767,42.028,1010.271,296.061,165.851,33.826
350,1363.376,85.479,49,127,1063.32,329.548,1063.466,329.636,139.593,49.183,35.295,145.828,49.362,1039.038,323.458,159.49,34.829
351,1026.688,84.808,51,124,1307.253,394.916,1307.342,395.041,120.262,39.67,32.952,133.483,40.767,1288.01,386.472,157.528,33.006
352,813.821,79.368,52,122,1286.915,449.216,1286.936,449.354,105.976,35.232,29.41,129.415,36.866,1275.339,434.417,125.166,30.25
353,1080.755,84.706,52,126,1314.197,476.252,1314.291,476.239,121.089,39.248,35.061,118.146,40.37,1308.558,456.506,104.744,35.206
354,334.459,65.299,49,111,1209.667,427.886,1209.626,427.845,70.436,21.311,19.982,26.804,22.473,1199.654,432.704,17.745,20.468
355,967.343,81.016,48,122,1220.287,453.679,1220.277,453.723,115.274,38.405,32.07,72.822,38.856,1215.408,473.115,78.046,32.677
356,679.65,80.522,53,123,1255.656,447.882,1255.666,447.824,96.261,31.714,27.286,135.959,32.128,1240.921,440.752,148.513,27.054
357,1291.189,91.101,52,126,1183.992,449.895,1184.009,450.059,134.739,44.998,36.535,106.663,45.974,1177.908,427.739,101.603,37.043
